FL_DATE,FL_NUM,ORIGIN,DEST,CANCELLED
1/25/2011,954,LAX,SFO,0
1/26/2011,954,LAX,SFO,0
1/27/2011,954,LAX,SFO,0
1/28/2011,954,LAX,SFO,0
1/31/2011,954,LAX,SFO,0
1/8/2011,1690,LAX,SJC,0
1/9/2011,468,LAX,DEN,0
1/10/2011,953,LAX,DEN,0
1/11/2011,953,LAX,DEN,0
1/12/2011,953,LAX,DEN,0
1/13/2011,953,LAX,DEN,0
1/14/2011,953,LAX,DEN,0
1/16/2011,468,LAX,DEN,0
1/17/2011,953,LAX,DEN,0
1/18/2011,953,LAX,DEN,0
1/19/2011,953,LAX,DEN,0
1/20/2011,953,LAX,DEN,0
1/21/2011,953,LAX,DEN,0
1/23/2011,468,LAX,DEN,0
1/24/2011,953,LAX,DEN,0
1/25/2011,953,LAX,DEN,0
1/26/2011,953,LAX,DEN,0
1/27/2011,953,LAX,DEN,0
1/28/2011,953,LAX,DEN,1
1/30/2011,468,LAX,DEN,0
1/31/2011,953,LAX,DEN,0
1/4/2011,944,LAX,ORD,0
1/5/2011,944,LAX,ORD,0
1/6/2011,944,LAX,ORD,0
1/7/2011,944,LAX,ORD,0
1/10/2011,944,LAX,ORD,0
1/11/2011,944,LAX,ORD,0
1/12/2011,944,LAX,ORD,0
1/13/2011,944,LAX,ORD,0
1/14/2011,944,LAX,ORD,0
1/17/2011,944,LAX,ORD,0
1/18/2011,944,LAX,ORD,0
1/19/2011,944,LAX,ORD,0
1/20/2011,944,LAX,ORD,0
1/21/2011,944,LAX,ORD,0
1/24/2011,944,LAX,ORD,0
1/25/2011,944,LAX,ORD,0
1/26/2011,944,LAX,ORD,0
1/27/2011,944,LAX,ORD,0
1/28/2011,944,LAX,ORD,0
1/31/2011,944,LAX,ORD,0
1/1/2011,1258,LAX,STL,0
1/2/2011,1258,LAX,STL,0
1/3/2011,1258,LAX,STL,0
1/4/2011,1258,LAX,STL,0
1/5/2011,1258,LAX,STL,0
1/6/2011,1258,LAX,STL,0
1/7/2011,1258,LAX,STL,0
1/8/2011,1258,LAX,STL,0
1/9/2011,1258,LAX,STL,0
1/10/2011,1258,LAX,STL,0
1/11/2011,1258,LAX,STL,0
1/12/2011,1258,LAX,STL,0
1/13/2011,1258,LAX,STL,0
1/14/2011,1258,LAX,STL,0
1/15/2011,1258,LAX,STL,0
1/16/2011,1258,LAX,STL,0
1/17/2011,1258,LAX,STL,0
1/18/2011,1258,LAX,STL,0
1/19/2011,1258,LAX,STL,0
1/20/2011,1258,LAX,STL,0
1/21/2011,1258,LAX,STL,0
1/22/2011,1258,LAX,STL,0
1/23/2011,1258,LAX,STL,0
1/24/2011,1258,LAX,STL,0
1/25/2011,1258,LAX,STL,0
1/26/2011,1258,LAX,STL,0
1/27/2011,1258,LAX,STL,0
1/28/2011,1258,LAX,STL,0
1/29/2011,1258,LAX,STL,0
1/30/2011,1258,LAX,STL,0
1/31/2011,1258,LAX,STL,0
1/9/2011,6466,LAX,SLC,0
1/30/2011,6466,LAX,SLC,0
1/29/2011,6466,LAX,SLC,0
1/23/2011,6466,LAX,SLC,0
1/22/2011,6466,LAX,SLC,0
1/16/2011,6466,LAX,SLC,0
1/15/2011,6466,LAX,SLC,0
1/8/2011,6466,LAX,SLC,0
1/2/2011,944,LAX,ORD,0
1/2/2011,2238,LAX,TUS,0
1/3/2011,664,LAX,MCI,0
1/4/2011,664,LAX,MCI,0
1/8/2011,1538,LAX,SMF,0
1/10/2011,1407,LAX,ABQ,0
1/11/2011,1407,LAX,ABQ,0
1/12/2011,1407,LAX,ABQ,0
1/13/2011,1407,LAX,ABQ,0
1/14/2011,1407,LAX,ABQ,0
1/15/2011,935,LAX,MDW,0
1/17/2011,1407,LAX,ABQ,0
1/18/2011,1407,LAX,ABQ,0
1/19/2011,1407,LAX,ABQ,0
1/20/2011,1407,LAX,ABQ,0
1/21/2011,1407,LAX,ABQ,0
1/22/2011,935,LAX,MDW,0
1/24/2011,1407,LAX,ABQ,0
1/25/2011,1407,LAX,ABQ,0
1/26/2011,1407,LAX,ABQ,0
1/27/2011,1407,LAX,ABQ,0
1/28/2011,1407,LAX,ABQ,0
1/29/2011,935,LAX,MDW,0
1/31/2011,1407,LAX,ABQ,0
1/1/2011,1364,LAX,ORD,0
1/3/2011,1364,LAX,ORD,0
1/4/2011,1364,LAX,ORD,0
1/5/2011,1364,LAX,ORD,0
1/6/2011,1364,LAX,ORD,0
1/7/2011,1364,LAX,ORD,0
1/8/2011,1364,LAX,ORD,0
1/10/2011,1364,LAX,ORD,0
1/11/2011,1364,LAX,ORD,1
1/12/2011,1364,LAX,ORD,0
1/13/2011,1364,LAX,ORD,0
1/14/2011,1364,LAX,ORD,0
1/15/2011,1364,LAX,ORD,0
1/17/2011,1364,LAX,ORD,0
1/18/2011,1364,LAX,ORD,0
1/19/2011,1364,LAX,ORD,0
1/20/2011,1364,LAX,ORD,0
1/21/2011,1364,LAX,ORD,0
1/22/2011,1364,LAX,ORD,0
1/24/2011,1364,LAX,ORD,0
1/25/2011,1364,LAX,ORD,0
1/26/2011,1364,LAX,ORD,0
1/27/2011,1364,LAX,ORD,1
1/28/2011,1364,LAX,ORD,0
1/29/2011,1364,LAX,ORD,0
1/31/2011,1364,LAX,ORD,0
1/2/2011,60,LAX,ATL,0
1/3/2011,60,LAX,ATL,0
1/4/2011,60,LAX,ATL,0
1/5/2011,60,LAX,ATL,0
1/6/2011,60,LAX,ATL,0
1/7/2011,60,LAX,ATL,0
1/8/2011,60,LAX,ATL,0
1/9/2011,60,LAX,ATL,0
1/10/2011,60,LAX,ATL,1
1/11/2011,60,LAX,ATL,1
1/12/2011,60,LAX,ATL,0
1/13/2011,60,LAX,ATL,0
1/14/2011,60,LAX,ATL,0
1/15/2011,60,LAX,ATL,0
1/16/2011,60,LAX,ATL,0
1/17/2011,60,LAX,ATL,0
1/18/2011,60,LAX,ATL,0
1/19/2011,60,LAX,ATL,0
1/20/2011,60,LAX,ATL,0
1/21/2011,60,LAX,ATL,0
1/22/2011,60,LAX,ATL,0
1/23/2011,60,LAX,ATL,0
1/24/2011,60,LAX,ATL,0
1/25/2011,60,LAX,ATL,0
1/26/2011,60,LAX,ATL,0
1/27/2011,60,LAX,ATL,0
1/28/2011,60,LAX,ATL,0
1/29/2011,60,LAX,ATL,0
1/30/2011,60,LAX,ATL,0
1/31/2011,60,LAX,ATL,0
1/3/2011,944,LAX,ORD,0
1/5/2011,917,LAX,RNO,0
1/6/2011,917,LAX,RNO,0
1/7/2011,917,LAX,RNO,0
1/8/2011,1526,LAX,SFO,0
1/15/2011,6317,LAX,SBA,0
1/8/2011,6317,LAX,SBA,0
1/29/2011,6317,LAX,SBA,0
1/22/2011,6317,LAX,SBA,0
1/2/2011,6466,LAX,SLC,0
1/19/2011,6317,LAX,SBA,0
1/11/2011,6317,LAX,SBA,0
1/10/2011,6317,LAX,SBA,0
1/7/2011,6317,LAX,SBA,0
1/13/2011,6317,LAX,SBA,0
1/12/2011,6317,LAX,SBA,0
1/14/2011,6317,LAX,SBA,0
1/31/2011,6317,LAX,SBA,0
1/4/2011,6317,LAX,SBA,0
1/5/2011,6317,LAX,SBA,0
1/28/2011,6317,LAX,SBA,0
1/27/2011,6317,LAX,SBA,0
1/6/2011,6317,LAX,SBA,0
1/26/2011,6317,LAX,SBA,0
1/25/2011,6317,LAX,SBA,0
1/21/2011,6317,LAX,SBA,0
1/20/2011,6317,LAX,SBA,0
1/24/2011,6317,LAX,SBA,0
1/17/2011,6317,LAX,SBA,0
1/18/2011,6317,LAX,SBA,0
1/1/2011,6432,LAX,SLC,0
1/3/2011,6466,LAX,SLC,0
1/1/2011,944,LAX,ORD,0
1/1/2011,6320,LAX,SAN,0
1/28/2011,6466,LAX,SLC,0
1/13/2011,6466,LAX,SLC,0
1/12/2011,6466,LAX,SLC,0
1/31/2011,6466,LAX,SLC,0
1/6/2011,6466,LAX,SLC,0
1/24/2011,6466,LAX,SLC,0
1/21/2011,6466,LAX,SLC,0
1/20/2011,6466,LAX,SLC,0
1/27/2011,6466,LAX,SLC,0
1/26/2011,6466,LAX,SLC,0
1/25/2011,6466,LAX,SLC,0
1/19/2011,6466,LAX,SLC,0
1/17/2011,6466,LAX,SLC,0
1/18/2011,6466,LAX,SLC,0
1/10/2011,6466,LAX,SLC,0
1/11/2011,6466,LAX,SLC,0
1/7/2011,6466,LAX,SLC,0
1/14/2011,6466,LAX,SLC,0
1/4/2011,6658,LAX,SLC,0
1/5/2011,6701,LAX,SLC,0
1/9/2011,367,LAX,PHX,0
1/15/2011,393,LAX,SFO,0
1/16/2011,367,LAX,PHX,0
1/22/2011,393,LAX,SFO,0
1/23/2011,367,LAX,PHX,0
1/29/2011,393,LAX,SFO,0
1/30/2011,367,LAX,PHX,0
1/2/2011,6589,LAX,ASE,0
1/3/2011,328,LAX,DEN,0
1/3/2011,6710,LAX,ASE,0
1/9/2011,328,LAX,DEN,0
1/16/2011,328,LAX,DEN,0
1/23/2011,328,LAX,DEN,0
1/30/2011,328,LAX,DEN,0
1/16/2011,6317,LAX,SBA,0
1/9/2011,6317,LAX,SBA,0
1/30/2011,6317,LAX,SBA,0
1/23/2011,6317,LAX,SBA,0
1/1/2011,202,LAX,MIA,0
1/2/2011,202,LAX,MIA,0
1/3/2011,202,LAX,MIA,0
1/4/2011,202,LAX,MIA,0
1/5/2011,202,LAX,MIA,0
1/6/2011,202,LAX,MIA,0
1/7/2011,202,LAX,MIA,0
1/8/2011,202,LAX,MIA,0
1/9/2011,202,LAX,MIA,0
1/10/2011,202,LAX,MIA,0
1/11/2011,202,LAX,MIA,0
1/12/2011,202,LAX,MIA,0
1/13/2011,202,LAX,MIA,0
1/14/2011,202,LAX,MIA,0
1/15/2011,202,LAX,MIA,0
1/16/2011,202,LAX,MIA,0
1/17/2011,202,LAX,MIA,0
1/18/2011,202,LAX,MIA,0
1/19/2011,202,LAX,MIA,0
1/20/2011,202,LAX,MIA,0
1/21/2011,202,LAX,MIA,0
1/22/2011,202,LAX,MIA,0
1/23/2011,202,LAX,MIA,0
1/24/2011,202,LAX,MIA,0
1/25/2011,202,LAX,MIA,0
1/26/2011,202,LAX,MIA,0
1/27/2011,202,LAX,MIA,0
1/28/2011,202,LAX,MIA,0
1/29/2011,202,LAX,MIA,0
1/30/2011,202,LAX,MIA,0
1/31/2011,202,LAX,MIA,0
1/31/2011,40,LAX,EWR,0
1/31/2011,556,LAX,CLE,0
1/30/2011,556,LAX,CLE,0
1/29/2011,556,LAX,CLE,0
1/28/2011,40,LAX,EWR,0
1/28/2011,556,LAX,CLE,0
1/27/2011,40,LAX,EWR,1
1/27/2011,556,LAX,CLE,0
1/26/2011,40,LAX,EWR,0
1/26/2011,556,LAX,CLE,0
1/25/2011,40,LAX,EWR,0
1/25/2011,556,LAX,CLE,0
1/24/2011,40,LAX,EWR,0
1/24/2011,556,LAX,CLE,0
1/23/2011,556,LAX,CLE,0
1/22/2011,556,LAX,CLE,0
1/21/2011,40,LAX,EWR,0
1/21/2011,556,LAX,CLE,0
1/20/2011,40,LAX,EWR,0
1/20/2011,556,LAX,CLE,0
1/19/2011,40,LAX,EWR,0
1/19/2011,556,LAX,CLE,0
1/18/2011,40,LAX,EWR,0
1/18/2011,556,LAX,CLE,0
1/17/2011,40,LAX,EWR,0
1/17/2011,556,LAX,CLE,0
1/16/2011,556,LAX,CLE,0
1/15/2011,556,LAX,CLE,0
1/14/2011,40,LAX,EWR,0
1/14/2011,556,LAX,CLE,0
1/13/2011,40,LAX,EWR,0
1/13/2011,556,LAX,CLE,0
1/12/2011,40,LAX,EWR,1
1/12/2011,556,LAX,CLE,0
1/11/2011,40,LAX,EWR,0
1/11/2011,556,LAX,CLE,0
1/10/2011,40,LAX,EWR,0
1/10/2011,556,LAX,CLE,0
1/9/2011,556,LAX,CLE,0
1/8/2011,556,LAX,CLE,0
1/7/2011,40,LAX,EWR,0
1/7/2011,556,LAX,CLE,0
1/6/2011,40,LAX,EWR,0
1/6/2011,556,LAX,CLE,0
1/5/2011,40,LAX,EWR,0
1/5/2011,556,LAX,CLE,0
1/4/2011,40,LAX,EWR,0
1/4/2011,556,LAX,CLE,0
1/3/2011,40,LAX,EWR,0
1/3/2011,750,LAX,CLE,0
1/2/2011,40,LAX,EWR,0
1/1/2011,40,LAX,EWR,0
1/4/2011,2014,LAX,CVG,0
1/5/2011,2014,LAX,CVG,0
1/6/2011,2014,LAX,CVG,0
1/7/2011,2014,LAX,CVG,0
1/9/2011,2014,LAX,CVG,0
1/10/2011,2014,LAX,CVG,0
1/11/2011,2014,LAX,CVG,0
1/12/2011,2014,LAX,CVG,0
1/13/2011,2014,LAX,CVG,0
1/14/2011,2014,LAX,CVG,0
1/16/2011,2014,LAX,CVG,0
1/17/2011,2014,LAX,CVG,0
1/18/2011,2014,LAX,CVG,0
1/19/2011,2014,LAX,CVG,0
1/20/2011,2014,LAX,CVG,0
1/21/2011,2014,LAX,CVG,0
1/23/2011,2014,LAX,CVG,0
1/24/2011,2014,LAX,CVG,0
1/25/2011,2014,LAX,CVG,0
1/26/2011,2014,LAX,CVG,0
1/27/2011,2014,LAX,CVG,0
1/28/2011,2014,LAX,CVG,0
1/30/2011,2014,LAX,CVG,0
1/31/2011,2014,LAX,CVG,0
1/3/2011,2713,LAX,OAK,0
1/4/2011,2713,LAX,OAK,0
1/15/2011,2567,LAX,OAK,0
1/22/2011,2567,LAX,OAK,0
1/29/2011,2567,LAX,OAK,0
1/2/2011,328,LAX,DEN,0
1/4/2011,353,LAX,LAS,0
1/1/2011,118,LAX,JFK,0
1/2/2011,118,LAX,JFK,0
1/3/2011,118,LAX,JFK,0
1/4/2011,118,LAX,JFK,0
1/5/2011,118,LAX,JFK,0
1/6/2011,118,LAX,JFK,0
1/7/2011,118,LAX,JFK,0
1/8/2011,118,LAX,JFK,0
1/9/2011,118,LAX,JFK,0
1/10/2011,118,LAX,JFK,0
1/11/2011,118,LAX,JFK,0
1/12/2011,118,LAX,JFK,1
1/13/2011,118,LAX,JFK,0
1/14/2011,118,LAX,JFK,0
1/15/2011,118,LAX,JFK,0
1/16/2011,118,LAX,JFK,0
1/17/2011,118,LAX,JFK,1
1/18/2011,118,LAX,JFK,0
1/19/2011,118,LAX,JFK,0
1/20/2011,118,LAX,JFK,0
1/21/2011,118,LAX,JFK,0
1/22/2011,118,LAX,JFK,0
1/23/2011,118,LAX,JFK,0
1/24/2011,118,LAX,JFK,0
1/25/2011,118,LAX,JFK,0
1/26/2011,118,LAX,JFK,0
1/27/2011,118,LAX,JFK,0
1/28/2011,118,LAX,JFK,0
1/29/2011,118,LAX,JFK,0
1/30/2011,118,LAX,JFK,0
1/31/2011,118,LAX,JFK,0
1/6/2011,6321,LAX,SAN,0
1/5/2011,6321,LAX,SAN,0
1/4/2011,6321,LAX,SAN,0
1/25/2011,6321,LAX,SAN,0
1/26/2011,6321,LAX,SAN,0
1/27/2011,6321,LAX,SAN,0
1/28/2011,6321,LAX,SAN,0
1/20/2011,6321,LAX,SAN,0
1/21/2011,6321,LAX,SAN,0
1/24/2011,6321,LAX,SAN,0
1/18/2011,6321,LAX,SAN,0
1/17/2011,6321,LAX,SAN,0
1/19/2011,6321,LAX,SAN,1
1/10/2011,6321,LAX,SAN,0
1/11/2011,6321,LAX,SAN,0
1/7/2011,6321,LAX,SAN,0
1/14/2011,6321,LAX,SAN,0
1/12/2011,6321,LAX,SAN,0
1/13/2011,6321,LAX,SAN,0
1/31/2011,6321,LAX,SAN,0
1/1/2011,328,LAX,DEN,0
1/5/2011,277,LAX,MCI,0
1/5/2011,1441,LAX,OAK,0
1/6/2011,277,LAX,MCI,0
1/6/2011,1441,LAX,OAK,0
1/7/2011,277,LAX,MCI,0
1/7/2011,1441,LAX,OAK,0
1/8/2011,1441,LAX,OAK,0
1/10/2011,211,LAX,OAK,0
1/10/2011,1146,LAX,TUS,0
1/11/2011,211,LAX,OAK,0
1/11/2011,1146,LAX,TUS,0
1/12/2011,211,LAX,OAK,0
1/12/2011,1146,LAX,TUS,0
1/13/2011,211,LAX,OAK,0
1/13/2011,1146,LAX,TUS,0
1/14/2011,211,LAX,OAK,0
1/14/2011,1146,LAX,TUS,0
1/17/2011,211,LAX,OAK,0
1/17/2011,1146,LAX,TUS,0
1/18/2011,211,LAX,OAK,0
1/18/2011,1146,LAX,TUS,0
1/19/2011,211,LAX,OAK,0
1/19/2011,1146,LAX,TUS,0
1/20/2011,211,LAX,OAK,0
1/20/2011,1146,LAX,TUS,0
1/21/2011,211,LAX,OAK,0
1/21/2011,1146,LAX,TUS,0
1/24/2011,211,LAX,OAK,0
1/24/2011,1146,LAX,TUS,0
1/25/2011,211,LAX,OAK,0
1/25/2011,1146,LAX,TUS,0
1/26/2011,211,LAX,OAK,0
1/26/2011,1146,LAX,TUS,0
1/27/2011,211,LAX,OAK,0
1/27/2011,1146,LAX,TUS,0
1/28/2011,211,LAX,OAK,0
1/28/2011,1146,LAX,TUS,0
1/31/2011,211,LAX,OAK,0
1/31/2011,1146,LAX,TUS,0
1/3/2011,6321,LAX,SAN,0
1/2/2011,6321,LAX,SAN,0
1/1/2011,2416,LAX,DFW,0
1/2/2011,2416,LAX,DFW,0
1/3/2011,2416,LAX,DFW,0
1/4/2011,2416,LAX,DFW,1
1/5/2011,2416,LAX,DFW,0
1/6/2011,2416,LAX,DFW,0
1/7/2011,2416,LAX,DFW,0
1/8/2011,2416,LAX,DFW,0
1/9/2011,2416,LAX,DFW,0
1/10/2011,2416,LAX,DFW,0
1/11/2011,2416,LAX,DFW,0
1/12/2011,2416,LAX,DFW,0
1/13/2011,2416,LAX,DFW,0
1/14/2011,2416,LAX,DFW,0
1/15/2011,2416,LAX,DFW,0
1/16/2011,2416,LAX,DFW,0
1/17/2011,2416,LAX,DFW,0
1/18/2011,2416,LAX,DFW,0
1/19/2011,2416,LAX,DFW,0
1/20/2011,2416,LAX,DFW,0
1/21/2011,2416,LAX,DFW,0
1/22/2011,2416,LAX,DFW,0
1/23/2011,2416,LAX,DFW,0
1/24/2011,2416,LAX,DFW,0
1/25/2011,2416,LAX,DFW,0
1/26/2011,2416,LAX,DFW,0
1/27/2011,2416,LAX,DFW,0
1/28/2011,2416,LAX,DFW,0
1/29/2011,2416,LAX,DFW,0
1/30/2011,2416,LAX,DFW,0
1/31/2011,2416,LAX,DFW,0
1/2/2011,2014,LAX,CVG,0
1/3/2011,2014,LAX,CVG,0
1/30/2011,6920,LAX,ASE,0
1/9/2011,6920,LAX,ASE,0
1/16/2011,6920,LAX,ASE,0
1/23/2011,6920,LAX,ASE,0
1/3/2011,1930,LAX,DEN,0
1/3/2011,1755,LAX,MDW,0
1/4/2011,1930,LAX,DEN,0
1/4/2011,1755,LAX,MDW,0
1/5/2011,731,LAX,DEN,0
1/6/2011,731,LAX,DEN,0
1/7/2011,731,LAX,DEN,0
1/16/2011,6712,LAX,DFW,0
1/23/2011,6712,LAX,DFW,0
1/30/2011,6712,LAX,DFW,0
1/9/2011,6712,LAX,DFW,0
1/5/2011,353,LAX,LAS,0
1/6/2011,353,LAX,LAS,0
1/7/2011,353,LAX,LAS,0
1/10/2011,353,LAX,LAS,0
1/11/2011,353,LAX,LAS,0
1/12/2011,353,LAX,LAS,0
1/13/2011,353,LAX,LAS,0
1/14/2011,353,LAX,LAS,0
1/17/2011,353,LAX,LAS,0
1/18/2011,353,LAX,LAS,0
1/19/2011,353,LAX,LAS,0
1/20/2011,353,LAX,LAS,0
1/21/2011,353,LAX,LAS,0
1/24/2011,353,LAX,LAS,0
1/25/2011,353,LAX,LAS,0
1/26/2011,353,LAX,LAS,0
1/27/2011,353,LAX,LAS,0
1/28/2011,353,LAX,LAS,0
1/31/2011,353,LAX,LAS,0
1/1/2011,222,LAX,BOS,0
1/2/2011,222,LAX,BOS,0
1/3/2011,222,LAX,BOS,0
1/4/2011,222,LAX,BOS,0
1/5/2011,222,LAX,BOS,0
1/6/2011,222,LAX,BOS,0
1/7/2011,222,LAX,BOS,0
1/8/2011,222,LAX,BOS,0
1/9/2011,222,LAX,BOS,0
1/10/2011,222,LAX,BOS,0
1/11/2011,222,LAX,BOS,0
1/12/2011,222,LAX,BOS,1
1/13/2011,222,LAX,BOS,0
1/14/2011,222,LAX,BOS,0
1/15/2011,222,LAX,BOS,1
1/16/2011,222,LAX,BOS,0
1/17/2011,222,LAX,BOS,1
1/18/2011,222,LAX,BOS,0
1/19/2011,222,LAX,BOS,0
1/20/2011,222,LAX,BOS,0
1/21/2011,222,LAX,BOS,0
1/22/2011,222,LAX,BOS,0
1/23/2011,222,LAX,BOS,0
1/24/2011,222,LAX,BOS,0
1/25/2011,222,LAX,BOS,0
1/26/2011,222,LAX,BOS,0
1/27/2011,222,LAX,BOS,0
1/28/2011,222,LAX,BOS,0
1/29/2011,222,LAX,BOS,0
1/30/2011,222,LAX,BOS,0
1/31/2011,222,LAX,BOS,0
1/29/2011,6920,LAX,ASE,0
1/8/2011,6920,LAX,ASE,0
1/22/2011,6321,LAX,SAN,0
1/23/2011,6321,LAX,SAN,0
1/15/2011,6321,LAX,SAN,0
1/16/2011,6321,LAX,SAN,0
1/8/2011,6321,LAX,SAN,0
1/9/2011,6321,LAX,SAN,0
1/29/2011,6321,LAX,SAN,0
1/30/2011,6321,LAX,SAN,0
1/15/2011,6920,LAX,ASE,0
1/22/2011,6920,LAX,ASE,0
1/8/2011,889,LAX,SFO,0
1/9/2011,889,LAX,SFO,0
1/15/2011,889,LAX,SFO,0
1/16/2011,889,LAX,SFO,0
1/22/2011,889,LAX,SFO,0
1/23/2011,889,LAX,SFO,0
1/29/2011,889,LAX,SFO,0
1/30/2011,889,LAX,SFO,0
1/1/2011,2941,LAX,DEN,0
1/2/2011,3755,LAX,ABQ,0
1/5/2011,782,LAX,MDW,0
1/6/2011,782,LAX,MDW,0
1/7/2011,782,LAX,MDW,0
1/10/2011,1041,LAX,MDW,0
1/11/2011,1041,LAX,MDW,0
1/12/2011,1041,LAX,MDW,0
1/13/2011,1041,LAX,MDW,0
1/14/2011,1041,LAX,MDW,0
1/17/2011,1041,LAX,MDW,0
1/18/2011,1041,LAX,MDW,0
1/19/2011,1041,LAX,MDW,0
1/20/2011,1041,LAX,MDW,0
1/21/2011,1041,LAX,MDW,0
1/24/2011,1041,LAX,MDW,0
1/25/2011,1041,LAX,MDW,0
1/26/2011,1041,LAX,MDW,0
1/27/2011,1041,LAX,MDW,0
1/28/2011,1041,LAX,MDW,0
1/31/2011,1041,LAX,MDW,0
1/28/2011,6920,LAX,ASE,0
1/31/2011,6920,LAX,ASE,0
1/12/2011,6920,LAX,ASE,0
1/13/2011,6920,LAX,ASE,0
1/10/2011,6920,LAX,ASE,0
1/11/2011,6920,LAX,ASE,0
1/7/2011,6920,LAX,ASE,0
1/6/2011,6920,LAX,ASE,0
1/17/2011,6920,LAX,ASE,0
1/19/2011,6920,LAX,ASE,0
1/18/2011,6920,LAX,ASE,0
1/14/2011,6920,LAX,ASE,0
1/21/2011,6920,LAX,ASE,0
1/20/2011,6920,LAX,ASE,0
1/24/2011,6920,LAX,ASE,0
1/27/2011,6920,LAX,ASE,0
1/26/2011,6920,LAX,ASE,0
1/25/2011,6920,LAX,ASE,0
1/4/2011,6627,LAX,ASE,0
1/5/2011,6950,LAX,ASE,0
1/8/2011,328,LAX,DEN,0
1/15/2011,328,LAX,DEN,0
1/22/2011,328,LAX,DEN,0
1/29/2011,328,LAX,DEN,0
1/4/2011,328,LAX,DEN,0
1/5/2011,328,LAX,DEN,0
1/6/2011,328,LAX,DEN,0
1/7/2011,328,LAX,DEN,0
1/10/2011,328,LAX,DEN,0
1/11/2011,328,LAX,DEN,0
1/12/2011,328,LAX,DEN,0
1/13/2011,328,LAX,DEN,0
1/14/2011,328,LAX,DEN,0
1/17/2011,328,LAX,DEN,0
1/18/2011,328,LAX,DEN,0
1/19/2011,328,LAX,DEN,0
1/20/2011,328,LAX,DEN,0
1/21/2011,328,LAX,DEN,0
1/24/2011,328,LAX,DEN,0
1/25/2011,328,LAX,DEN,0
1/26/2011,328,LAX,DEN,0
1/27/2011,328,LAX,DEN,0
1/28/2011,328,LAX,DEN,0
1/31/2011,328,LAX,DEN,0
1/1/2011,670,LAX,JFK,0
1/2/2011,670,LAX,JFK,0
1/3/2011,670,LAX,JFK,0
1/4/2011,670,LAX,JFK,0
1/6/2011,890,LAX,MKE,0
1/7/2011,890,LAX,MKE,0
1/8/2011,890,LAX,MKE,0
1/9/2011,890,LAX,MKE,0
1/10/2011,890,LAX,MKE,0
1/13/2011,890,LAX,MKE,0
1/14/2011,890,LAX,MKE,0
1/15/2011,890,LAX,MKE,0
1/16/2011,890,LAX,MKE,0
1/17/2011,890,LAX,MKE,0
1/20/2011,890,LAX,MKE,0
1/21/2011,890,LAX,MKE,0
1/22/2011,890,LAX,MKE,0
1/23/2011,890,LAX,MKE,0
1/24/2011,890,LAX,MKE,0
1/27/2011,890,LAX,MKE,0
1/28/2011,890,LAX,MKE,0
1/29/2011,890,LAX,MKE,0
1/30/2011,890,LAX,MKE,0
1/31/2011,890,LAX,MKE,0
1/28/2011,6472,LAX,ABQ,0
1/13/2011,6472,LAX,ABQ,0
1/14/2011,6472,LAX,ABQ,0
1/7/2011,6472,LAX,ABQ,0
1/11/2011,6472,LAX,ABQ,1
1/10/2011,6472,LAX,ABQ,0
1/18/2011,6472,LAX,ABQ,0
1/17/2011,6472,LAX,ABQ,0
1/19/2011,6472,LAX,ABQ,0
1/25/2011,6472,LAX,ABQ,0
1/26/2011,6472,LAX,ABQ,0
1/27/2011,6472,LAX,ABQ,0
1/20/2011,6472,LAX,ABQ,0
1/21/2011,6472,LAX,ABQ,0
1/24/2011,6472,LAX,ABQ,0
1/4/2011,6472,LAX,ABQ,0
1/5/2011,6472,LAX,ABQ,0
1/6/2011,6472,LAX,ABQ,0
1/31/2011,6472,LAX,ABQ,0
1/12/2011,6472,LAX,ABQ,0
1/2/2011,6259,LAX,SBA,0
1/3/2011,6259,LAX,SBA,0
1/1/2011,327,LAX,LAS,0
1/2/2011,327,LAX,LAS,0
1/3/2011,327,LAX,LAS,0
1/4/2011,356,LAX,LAS,0
1/5/2011,356,LAX,LAS,0
1/6/2011,356,LAX,LAS,0
1/7/2011,356,LAX,LAS,0
1/8/2011,356,LAX,LAS,0
1/9/2011,356,LAX,LAS,0
1/10/2011,356,LAX,LAS,0
1/11/2011,356,LAX,LAS,0
1/12/2011,356,LAX,LAS,0
1/13/2011,356,LAX,LAS,0
1/14/2011,356,LAX,LAS,0
1/15/2011,356,LAX,LAS,0
1/16/2011,356,LAX,LAS,0
1/17/2011,356,LAX,LAS,0
1/18/2011,356,LAX,LAS,0
1/19/2011,356,LAX,LAS,0
1/20/2011,356,LAX,LAS,0
1/21/2011,356,LAX,LAS,0
1/22/2011,356,LAX,LAS,0
1/23/2011,356,LAX,LAS,0
1/24/2011,356,LAX,LAS,0
1/25/2011,356,LAX,LAS,0
1/26/2011,356,LAX,LAS,0
1/27/2011,356,LAX,LAS,0
1/28/2011,356,LAX,LAS,0
1/29/2011,356,LAX,LAS,0
1/30/2011,356,LAX,LAS,0
1/31/2011,356,LAX,LAS,0
1/1/2011,695,LAX,HOU,0
1/5/2011,3930,LAX,ABQ,0
1/6/2011,3930,LAX,ABQ,0
1/7/2011,3930,LAX,ABQ,0
1/8/2011,1550,LAX,DEN,0
1/8/2011,1245,LAX,HOU,0
1/15/2011,1408,LAX,STL,0
1/22/2011,1408,LAX,STL,0
1/29/2011,1408,LAX,STL,0
1/6/2011,6512,LAX,COS,0
1/20/2011,6512,LAX,COS,0
1/24/2011,6512,LAX,COS,0
1/28/2011,6512,LAX,COS,0
